latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,geometry
-19.82502,133.46861,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,320.09,18.79,D,POINT (133.46861 -19.82502)
-19.82402,133.47302,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,318.63,22.15,D,POINT (133.47302 -19.82402)
-19.82234,133.619,367.0,0.47,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,320.16,11.29,D,POINT (133.619 -19.82234)
-19.82204,133.48189,356.14,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,319.12,12.66,D,POINT (133.48189 -19.82204)
-19.82133,133.62354,351.33,0.47,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,317.34,17.52,D,POINT (133.62354 -19.82133)
-19.81906,133.49522,347.98,0.46,0.64,2025-01-18,527,N,VIIRS,l,2.0NRT,317.99,9.56,D,POINT (133.49522 -19.81906)
-19.81544,133.62212,367.0,0.47,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,322.16,14.46,D,POINT (133.62212 -19.81544)
-19.80955,133.6207,367.0,0.47,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,321.54,14.46,D,POINT (133.6207 -19.80955)
-19.80922,133.51161,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,327.02,42.4,D,POINT (133.51161 -19.80922)
-19.80822,133.51607,348.78,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,318.72,26.59,D,POINT (133.51607 -19.80822)
-19.80468,133.61475,351.71,0.47,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,322.31,12.56,D,POINT (133.61475 -19.80468)
-19.79466,133.49405,352.34,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,321.51,7.99,D,POINT (133.49405 -19.79466)
-19.79366,133.49849,348.92,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,323.44,7.99,D,POINT (133.49849 -19.79366)
-19.79075,133.49414,355.31,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,324.02,16.22,D,POINT (133.49414 -19.79075)
-19.78997,133.46025,350.03,0.46,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,317.23,12.56,D,POINT (133.46025 -19.78997)
-19.78978,133.4986,353.66,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,321.16,16.22,D,POINT (133.4986 -19.78978)
-19.78881,133.49268,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,321.6,7.99,D,POINT (133.49268 -19.78881)
-19.78782,133.45129,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,324.49,36.77,D,POINT (133.45129 -19.78782)
-19.78782,133.47935,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,323.66,25.69,D,POINT (133.47935 -19.78782)
-19.78781,133.4971,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,319.61,7.99,D,POINT (133.4971 -19.78781)
-19.78714,133.44557,356.62,0.46,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,319.11,23.02,D,POINT (133.44557 -19.78714)
-19.78697,133.47354,345.47,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,319.06,11.99,D,POINT (133.47354 -19.78697)
-19.78685,133.45573,356.01,0.46,0.63,2025-01-18,527,N,VIIRS,l,2.0NRT,314.78,16.06,D,POINT (133.45573 -19.78685)
-19.78685,133.48381,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,322.47,12.76,D,POINT (133.48381 -19.78685)
-19.78614,133.45001,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,324.29,23.02,D,POINT (133.45001 -19.78614)
-19.78596,133.47798,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,321.28,11.99,D,POINT (133.47798 -19.78596)
-19.78588,133.46016,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,314.49,16.06,D,POINT (133.46016 -19.78588)
-19.78588,133.48827,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,321.06,12.76,D,POINT (133.48827 -19.78588)
-19.78587,133.43219,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,l,2.0NRT,349.11,122.62,D,POINT (133.43219 -19.78587)
-19.7853,133.42654,352.44,0.46,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,314.86,100.65,D,POINT (133.42654 -19.7853)
-19.78514,133.45444,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,314.9,12.56,D,POINT (133.45444 -19.78514)
-19.78496,133.48242,356.37,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,320.59,12.05,D,POINT (133.48242 -19.78496)
-19.7849,133.4366,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,l,2.0NRT,367.64,147.37,D,POINT (133.4366 -19.7849)
-19.7849,133.4646,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,316.59,14.27,D,POINT (133.4646 -19.7849)
-19.7843,133.43095,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,l,2.0NRT,345.47,100.65,D,POINT (133.43095 -19.7843)
-19.78414,133.45885,347.48,0.46,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,310.85,12.56,D,POINT (133.45885 -19.78414)
-19.78396,133.48685,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,320.33,12.05,D,POINT (133.48685 -19.78396)
-19.78393,133.44102,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,337.04,147.37,D,POINT (133.44102 -19.78393)
-19.78393,133.46904,367.0,0.46,0.64,2025-01-18,527,N,VIIRS,h,2.0NRT,319.51,14.27,D,POINT (133.46904 -19.78393)
-19.78313,133.46329,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,314.37,13.79,D,POINT (133.46329 -19.78313)
-19.78296,133.44545,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,313.21,58.79,D,POINT (133.44545 -19.78296)
-19.78296,133.49129,345.28,0.46,0.64,2025-01-18,527,N,VIIRS,n,2.0NRT,316.5,10.91,D,POINT (133.49129 -19.78296)
-19.7823,133.43977,350.69,0.46,0.63,2025-01-18,527,N,VIIRS,l,2.0NRT,345.47,450.58,D,POINT (133.43977 -19.7823)
-19.78213,133.46771,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,317.38,13.79,D,POINT (133.46771 -19.78213)
-19.78131,133.4442,356.82,0.46,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,312.36,106.91,D,POINT (133.4442 -19.78131)
-19.78004,133.43079,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,314.3,122.62,D,POINT (133.43079 -19.78004)
-19.77907,133.43521,367.0,0.46,0.63,2025-01-18,527,N,VIIRS,h,2.0NRT,313.7,147.37,D,POINT (133.43521 -19.77907)
-19.75828,132.07573,347.47,0.38,0.59,2025-01-18,527,N,VIIRS,n,2.0NRT,314.44,5.55,D,POINT (132.07573 -19.75828)
-19.7542,132.07307,367.0,0.38,0.58,2025-01-18,527,N,VIIRS,h,2.0NRT,317.38,13.68,D,POINT (132.07307 -19.7542)
-19.75366,132.07086,367.0,0.38,0.58,2025-01-18,527,N,VIIRS,h,2.0NRT,318.53,8.46,D,POINT (132.07086 -19.75366)
-19.7529,132.07446,341.79,0.38,0.59,2025-01-18,527,N,VIIRS,n,2.0NRT,313.76,10.06,D,POINT (132.07446 -19.7529)
-19.74829,132.0696,354.4,0.38,0.58,2025-01-18,527,N,VIIRS,n,2.0NRT,316.33,8.46,D,POINT (132.0696 -19.74829)
-19.74443,132.06113,367.0,0.38,0.58,2025-01-18,527,N,VIIRS,h,2.0NRT,316.9,12.44,D,POINT (132.06113 -19.74443)
-19.74367,132.06473,367.0,0.38,0.58,2025-01-18,527,N,VIIRS,h,2.0NRT,315.24,16.45,D,POINT (132.06473 -19.74367)
-19.67072,130.23471,336.11,0.58,0.52,2025-01-18,527,N,VIIRS,l,2.0NRT,306.67,11.04,D,POINT (130.23471 -19.67072)
-19.66813,130.22263,355.4,0.58,0.52,2025-01-18,527,N,VIIRS,n,2.0NRT,305.3,8.57,D,POINT (130.22263 -19.66813)
-19.66702,130.22816,355.48,0.58,0.52,2025-01-18,527,N,VIIRS,n,2.0NRT,307.35,8.57,D,POINT (130.22816 -19.66702)
-19.6659,130.23372,350.89,0.58,0.52,2025-01-18,527,N,VIIRS,n,2.0NRT,308.06,8.71,D,POINT (130.23372 -19.6659)
-19.6622,130.22716,334.99,0.58,0.52,2025-01-18,527,N,VIIRS,l,2.0NRT,305.3,8.57,D,POINT (130.22716 -19.6622)
-19.66108,130.23271,344.59,0.58,0.52,2025-01-18,527,N,VIIRS,n,2.0NRT,305.26,8.71,D,POINT (130.23271 -19.66108)
-19.65996,130.23827,339.16,0.58,0.52,2025-01-18,527,N,VIIRS,n,2.0NRT,306.89,8.71,D,POINT (130.23827 -19.65996)
-18.78028,133.05225,334.05,0.45,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,300.83,1.41,D,POINT (133.05225 -18.78028)
-18.77934,133.05663,342.57,0.45,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,301.67,5.04,D,POINT (133.05663 -18.77934)
-18.77744,133.058,351.46,0.45,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,302.67,8.93,D,POINT (133.058 -18.77744)
-18.77352,133.05525,354.89,0.45,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,302.94,7.83,D,POINT (133.05525 -18.77352)
-18.77258,133.05963,351.88,0.45,0.63,2025-01-18,527,N,VIIRS,n,2.0NRT,304.09,7.83,D,POINT (133.05963 -18.77258)
-18.69559,134.39723,341.54,0.55,0.68,2025-01-18,527,N,VIIRS,n,2.0NRT,316.24,10.73,D,POINT (134.39723 -18.69559)
-18.69304,134.39915,367.0,0.55,0.68,2025-01-18,527,N,VIIRS,h,2.0NRT,315.32,8.63,D,POINT (134.39915 -18.69304)
-18.6893,134.39574,367.0,0.55,0.68,2025-01-18,527,N,VIIRS,h,2.0NRT,319.09,10.73,D,POINT (134.39574 -18.6893)
-18.68674,134.39764,349.47,0.55,0.68,2025-01-18,527,N,VIIRS,n,2.0NRT,317.52,8.63,D,POINT (134.39764 -18.68674)
-18.24898,135.6526,341.32,0.67,0.74,2025-01-18,527,N,VIIRS,l,2.0NRT,313.56,8.23,D,POINT (135.6526 -18.24898)
-18.24591,135.66565,348.07,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,316.46,28.33,D,POINT (135.66565 -18.24591)
-18.24439,135.67215,367.0,0.68,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,315.49,24.65,D,POINT (135.67215 -18.24439)
-18.2422,135.65086,351.17,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,312.3,12.85,D,POINT (135.65086 -18.2422)
-18.24065,135.65742,351.81,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,315.85,17.69,D,POINT (135.65742 -18.24065)
-18.23911,135.66397,345.83,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,315.03,17.69,D,POINT (135.66397 -18.23911)
-18.23758,135.67047,367.0,0.68,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,315.63,23.53,D,POINT (135.67047 -18.23758)
-18.23542,135.64912,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,310.54,12.85,D,POINT (135.64912 -18.23542)
-18.23489,135.65059,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,314.66,44.38,D,POINT (135.65059 -18.23489)
-18.23387,135.65572,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,315.49,17.69,D,POINT (135.65572 -18.23387)
-18.23338,135.65718,355.86,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,312.59,44.38,D,POINT (135.65718 -18.23338)
-18.22809,135.64894,350.82,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,310.16,44.38,D,POINT (135.64894 -18.22809)
-18.22707,135.65404,355.84,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,326.18,39.28,D,POINT (135.65404 -18.22707)
-18.22659,135.65549,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,319.78,44.38,D,POINT (135.65549 -18.22659)
-18.22553,135.66057,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,311.37,39.28,D,POINT (135.66057 -18.22553)
-18.22508,135.66202,367.0,0.68,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,312.41,51.31,D,POINT (135.66202 -18.22508)
-18.22026,135.65242,355.28,0.67,0.74,2025-01-18,527,N,VIIRS,l,2.0NRT,305.48,39.28,D,POINT (135.65242 -18.22026)
-18.21978,135.65381,343.88,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,304.71,9.88,D,POINT (135.65381 -18.21978)
-18.19488,135.66829,334.4,0.68,0.74,2025-01-18,527,N,VIIRS,l,2.0NRT,307.95,3.9,D,POINT (135.66829 -18.19488)
-18.16546,135.57867,341.03,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,310.85,9.33,D,POINT (135.57867 -18.16546)
-18.16395,135.58513,341.32,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,309.52,9.33,D,POINT (135.58513 -18.16395)
-18.15717,135.58348,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,314.21,9.33,D,POINT (135.58348 -18.15717)
-18.15565,135.58994,349.0,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,308.85,19.76,D,POINT (135.58994 -18.15565)
-18.14886,135.5883,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,311.99,107.07,D,POINT (135.5883 -18.14886)
-18.1446,135.5769,337.61,0.67,0.74,2025-01-18,527,N,VIIRS,l,2.0NRT,311.35,35.74,D,POINT (135.5769 -18.1446)
-18.1436,135.58017,351.86,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,313.92,157.57,D,POINT (135.58017 -18.1436)
-18.14312,135.58337,345.95,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,319.59,35.74,D,POINT (135.58337 -18.14312)
-18.14207,135.58662,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,322.05,107.07,D,POINT (135.58662 -18.14207)
-18.14164,135.58986,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,309.85,50.44,D,POINT (135.58986 -18.14164)
-18.13681,135.57852,353.5,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,310.14,28.29,D,POINT (135.57852 -18.13681)
-18.13634,135.58173,346.76,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,314.96,35.74,D,POINT (135.58173 -18.13634)
-18.13529,135.58498,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,316.43,63.28,D,POINT (135.58498 -18.13529)
-18.13486,135.5882,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,307.57,50.44,D,POINT (135.5882 -18.13486)
-18.05043,135.58092,349.11,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,308.19,32.18,D,POINT (135.58092 -18.05043)
-18.04889,135.58748,367.0,0.67,0.74,2025-01-18,527,N,VIIRS,h,2.0NRT,316.37,32.18,D,POINT (135.58748 -18.04889)
-18.04736,135.59401,346.83,0.67,0.74,2025-01-18,527,N,VIIRS,n,2.0NRT,308.56,36.16,D,POINT (135.59401 -18.04736)
-17.12962,132.03029,340.52,0.42,0.61,2025-01-18,529,N,VIIRS,n,2.0NRT,288.05,7.07,D,POINT (132.03029 -17.12962)
-17.12879,132.03427,330.56,0.42,0.61,2025-01-18,529,N,VIIRS,n,2.0NRT,289.73,7.07,D,POINT (132.03427 -17.12879)
-17.12564,132.0211,355.68,0.42,0.61,2025-01-18,529,N,VIIRS,n,2.0NRT,289.1,7.88,D,POINT (132.0211 -17.12564)
-17.12396,132.02908,356.78,0.42,0.61,2025-01-18,529,N,VIIRS,l,2.0NRT,289.72,7.07,D,POINT (132.02908 -17.12396)
-17.12313,132.03308,367.0,0.42,0.61,2025-01-18,529,N,VIIRS,h,2.0NRT,291.21,7.07,D,POINT (132.03308 -17.12313)
-16.90056,133.7963,331.6,0.55,0.68,2025-01-18,529,N,VIIRS,n,2.0NRT,291.78,3.51,D,POINT (133.7963 -16.90056)
-4.67724,121.97789,332.32,0.48,0.4,2025-01-18,533,N,VIIRS,n,2.0NRT,294.29,2.81,D,POINT (121.97789 -4.67724)
-4.66955,121.74282,335.3,0.46,0.39,2025-01-18,533,N,VIIRS,n,2.0NRT,295.92,3.53,D,POINT (121.74282 -4.66955)
-4.48087,122.02004,331.99,0.48,0.4,2025-01-18,533,N,VIIRS,n,2.0NRT,297.78,5.14,D,POINT (122.02004 -4.48087)
-3.87017,122.39823,330.76,0.51,0.41,2025-01-18,533,N,VIIRS,n,2.0NRT,287.02,9.13,D,POINT (122.39823 -3.87017)
-3.59285,126.19164,348.08,0.6,0.53,2025-01-18,533,N,VIIRS,n,2.0NRT,270.56,36.73,D,POINT (126.19164 -3.59285)
-3.59198,126.19706,354.79,0.6,0.53,2025-01-18,533,N,VIIRS,n,2.0NRT,272.18,36.73,D,POINT (126.19706 -3.59198)
-2.87649,115.26366,335.58,0.45,0.39,2025-01-18,533,N,VIIRS,n,2.0NRT,288.8,8.66,D,POINT (115.26366 -2.87649)
0.51559,111.73425,343.54,0.43,0.46,2025-01-18,535,N,VIIRS,n,2.0NRT,280.78,5.74,D,POINT (111.73425 0.51559)
3.30687,113.10922,328.69,0.49,0.41,2025-01-18,535,N,VIIRS,n,2.0NRT,293.26,3.74,D,POINT (113.10922 3.30687)
3.60728,112.41335,332.15,0.53,0.42,2025-01-18,535,N,VIIRS,n,2.0NRT,290.28,5.71,D,POINT (112.41335 3.60728)
6.79571,124.33989,341.92,0.32,0.55,2025-01-18,535,N,VIIRS,n,2.0NRT,293.17,3.45,D,POINT (124.33989 6.79571)
6.91293,124.23803,330.47,0.32,0.55,2025-01-18,535,N,VIIRS,n,2.0NRT,293.38,2.73,D,POINT (124.23803 6.91293)
7.25008,122.04886,330.71,0.46,0.47,2025-01-18,535,N,VIIRS,n,2.0NRT,290.39,2.39,D,POINT (122.04886 7.25008)
7.32652,124.93495,329.9,0.36,0.58,2025-01-18,535,N,VIIRS,n,2.0NRT,292.4,2.17,D,POINT (124.93495 7.32652)
7.56578,124.29594,333.78,0.33,0.55,2025-01-18,535,N,VIIRS,n,2.0NRT,293.38,3.32,D,POINT (124.29594 7.56578)
7.6838,125.24432,327.3,0.39,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,290.43,2.32,D,POINT (125.24432 7.6838)
7.75119,125.08374,355.76,0.38,0.58,2025-01-18,535,N,VIIRS,n,2.0NRT,292.38,6.33,D,POINT (125.08374 7.75119)
7.78594,125.1362,338.7,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,293.92,3.53,D,POINT (125.1362 7.78594)
7.7864,125.13957,336.24,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,294.72,3.53,D,POINT (125.13957 7.7864)
7.78692,125.1361,342.59,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,294.16,3.73,D,POINT (125.1361 7.78692)
7.78736,125.13949,332.85,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,294.18,3.73,D,POINT (125.13949 7.78736)
7.90448,124.80272,334.47,0.36,0.58,2025-01-18,535,N,VIIRS,n,2.0NRT,295.53,4.48,D,POINT (124.80272 7.90448)
8.07971,125.32216,330.42,0.39,0.6,2025-01-18,535,N,VIIRS,n,2.0NRT,292.35,2.54,D,POINT (125.32216 8.07971)
8.48558,124.96361,327.91,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,289.36,3.65,D,POINT (124.96361 8.48558)
8.48888,124.90584,332.29,0.37,0.58,2025-01-18,535,N,VIIRS,n,2.0NRT,292.5,1.94,D,POINT (124.90584 8.48888)
8.49043,124.99996,327.21,0.38,0.59,2025-01-18,535,N,VIIRS,n,2.0NRT,290.0,2.36,D,POINT (124.99996 8.49043)
9.10034,123.11331,330.33,0.58,0.52,2025-01-18,537,N,VIIRS,n,2.0NRT,302.55,1.85,D,POINT (123.11331 9.10034)
9.25872,123.06403,331.21,0.58,0.52,2025-01-18,537,N,VIIRS,n,2.0NRT,298.9,4.7,D,POINT (123.06403 9.25872)
9.59354,123.09651,331.88,0.58,0.52,2025-01-18,537,N,VIIRS,n,2.0NRT,297.39,2.34,D,POINT (123.09651 9.59354)
9.67506,123.13185,335.33,0.59,0.53,2025-01-18,537,N,VIIRS,n,2.0NRT,298.06,5.92,D,POINT (123.13185 9.67506)
10.37938,108.36065,354.62,0.51,0.49,2025-01-18,537,N,VIIRS,n,2.0NRT,290.52,14.98,D,POINT (108.36065 10.37938)
10.43074,105.78562,338.89,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,290.46,5.03,D,POINT (105.78562 10.43074)
10.43203,105.79251,327.47,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,290.16,3.06,D,POINT (105.79251 10.43203)
10.43675,105.78807,330.78,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,290.79,3.84,D,POINT (105.78807 10.43675)
10.44761,105.84621,327.02,0.37,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,290.2,2.98,D,POINT (105.84621 10.44761)
10.46801,105.8071,326.83,0.37,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,290.06,4.15,D,POINT (105.8071 10.46801)
10.4683,105.77864,345.53,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.19,3.3,D,POINT (105.77864 10.4683)
10.4847,105.74703,330.98,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.11,2.63,D,POINT (105.74703 10.4847)
10.48547,104.71737,349.81,0.44,0.62,2025-01-18,537,N,VIIRS,n,2.0NRT,290.45,7.0,D,POINT (104.71737 10.48547)
10.49229,105.7277,349.85,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,292.05,6.75,D,POINT (105.7277 10.49229)
10.49292,105.73117,351.94,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,292.21,6.23,D,POINT (105.73117 10.49292)
10.49355,105.73464,332.29,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,290.75,6.23,D,POINT (105.73464 10.49355)
10.49472,105.72797,355.98,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,292.37,8.73,D,POINT (105.72797 10.49472)
10.49502,104.73652,335.23,0.44,0.62,2025-01-18,537,N,VIIRS,n,2.0NRT,290.23,3.82,D,POINT (104.73652 10.49502)
10.49538,105.73143,353.11,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.42,11.17,D,POINT (105.73143 10.49538)
10.50326,105.81821,330.91,0.37,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,289.94,3.67,D,POINT (105.81821 10.50326)
10.50389,105.82163,331.59,0.37,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,289.88,4.09,D,POINT (105.82163 10.50389)
10.51101,105.69626,332.3,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,292.04,3.54,D,POINT (105.69626 10.51101)
10.51313,105.67787,334.77,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.57,3.62,D,POINT (105.67787 10.51313)
10.52448,122.82788,332.1,0.58,0.52,2025-01-18,537,N,VIIRS,n,2.0NRT,300.57,7.93,D,POINT (122.82788 10.52448)
10.54267,106.09417,327.42,0.36,0.57,2025-01-18,537,N,VIIRS,n,2.0NRT,288.97,2.82,D,POINT (106.09417 10.54267)
10.54378,105.72247,336.17,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.02,5.15,D,POINT (105.72247 10.54378)
10.54911,106.09972,340.43,0.36,0.57,2025-01-18,537,N,VIIRS,n,2.0NRT,289.32,4.38,D,POINT (106.09972 10.54911)
10.55261,105.61978,335.84,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.31,2.81,D,POINT (105.61978 10.55261)
10.55326,105.62329,327.23,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.31,2.81,D,POINT (105.62329 10.55326)
10.55456,105.63031,327.12,0.38,0.59,2025-01-18,537,N,VIIRS,n,2.0NRT,291.02,4.25,D,POINT (105.63031 10.55456)
10.57427,105.8268,333.57,0.37,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.22,3.23,D,POINT (105.8268 10.57427)
10.59425,104.65881,334.97,0.44,0.63,2025-01-18,537,N,VIIRS,n,2.0NRT,293.31,4.84,D,POINT (104.65881 10.59425)
10.59923,104.65363,335.44,0.44,0.63,2025-01-18,537,N,VIIRS,n,2.0NRT,291.92,4.84,D,POINT (104.65363 10.59923)
10.6,104.65771,367.0,0.44,0.63,2025-01-18,537,N,VIIRS,h,2.0NRT,292.79,4.84,D,POINT (104.65771 10.6)
10.63594,103.97511,340.67,0.49,0.65,2025-01-18,537,N,VIIRS,n,2.0NRT,291.83,6.53,D,POINT (103.97511 10.63594)
10.64077,103.58196,336.61,0.52,0.67,2025-01-18,537,N,VIIRS,n,2.0NRT,290.82,4.21,D,POINT (103.58196 10.64077)
10.64241,103.58272,348.79,0.52,0.67,2025-01-18,537,N,VIIRS,n,2.0NRT,291.39,6.27,D,POINT (103.58272 10.64241)
10.64587,105.95782,334.02,0.36,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.29,3.05,D,POINT (105.95782 10.64587)
10.64797,105.95904,345.22,0.36,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.58,4.21,D,POINT (105.95904 10.64797)
10.71316,103.85415,341.2,0.5,0.66,2025-01-18,537,N,VIIRS,n,2.0NRT,293.78,9.51,D,POINT (103.85415 10.71316)
10.71406,103.85876,367.0,0.5,0.66,2025-01-18,537,N,VIIRS,h,2.0NRT,293.67,9.51,D,POINT (103.85876 10.71406)
10.72728,103.89451,339.95,0.5,0.65,2025-01-18,537,N,VIIRS,n,2.0NRT,292.93,4.14,D,POINT (103.89451 10.72728)
10.74006,105.70821,330.99,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.19,6.22,D,POINT (105.70821 10.74006)
10.74071,105.71165,341.48,0.38,0.58,2025-01-18,537,N,VIIRS,n,2.0NRT,291.13,7.58,D,POINT (105.71165 10.74071)
10.7607,103.87357,333.11,0.5,0.66,2025-01-18,537,N,VIIRS,n,2.0NRT,295.3,5.24,D,POINT (103.87357 10.7607)
10.76143,103.84481,332.57,0.5,0.66,2025-01-18,537,N,VIIRS,n,2.0NRT,293.86,3.72,D,POINT (103.84481 10.76143)
10.76674,103.87251,329.13,0.5,0.66,2025-01-18,537,N,VIIRS,n,2.0NRT,293.36,5.28,D,POINT (103.87251 10.76674)
10.80446,104.29249,328.06,0.47,0.64,2025-01-18,537,N,VIIRS,n,2.0NRT,292.63,2.98,D,POINT (104.29249 10.80446)
10.82705,104.28346,332.04,0.47,0.64,2025-01-18,537,N,VIIRS,n,2.0NRT,294.02,2.94,D,POINT (104.28346 10.82705)
